date,topic_mid,value,country_o
2010-05-01,/m/06vbd,0,SO
2010-06-01,/m/06vbd,0,SO
2010-07-01,/m/06vbd,79,SO
2010-08-01,/m/06vbd,100,SO
2010-09-01,/m/06vbd,0,SO
2010-10-01,/m/06vbd,0,SO
2010-11-01,/m/06vbd,46,SO
2010-12-01,/m/06vbd,0,SO
2011-01-01,/m/06vbd,0,SO
2011-02-01,/m/06vbd,0,SO
2011-03-01,/m/06vbd,0,SO
2011-04-01,/m/06vbd,0,SO
2011-05-01,/m/06vbd,0,SO
2011-06-01,/m/06vbd,0,SO
2011-07-01,/m/06vbd,0,SO
2011-08-01,/m/06vbd,16,SO
2011-09-01,/m/06vbd,0,SO
2011-10-01,/m/06vbd,5,SO
2011-11-01,/m/06vbd,0,SO
2011-12-01,/m/06vbd,4,SO
2012-01-01,/m/06vbd,6,SO
2012-02-01,/m/06vbd,7,SO
2012-03-01,/m/06vbd,0,SO
2012-04-01,/m/06vbd,0,SO
2012-05-01,/m/06vbd,10,SO
2012-06-01,/m/06vbd,3,SO
2012-07-01,/m/06vbd,3,SO
2012-08-01,/m/06vbd,7,SO
2012-09-01,/m/06vbd,0,SO
2012-10-01,/m/06vbd,7,SO
2012-11-01,/m/06vbd,4,SO
2012-12-01,/m/06vbd,2,SO
2013-01-01,/m/06vbd,0,SO
2013-02-01,/m/06vbd,2,SO
2013-03-01,/m/06vbd,0,SO
2013-04-01,/m/06vbd,2,SO
2013-05-01,/m/06vbd,5,SO
2013-06-01,/m/06vbd,6,SO
2013-07-01,/m/06vbd,5,SO
2013-08-01,/m/06vbd,10,SO
2013-09-01,/m/06vbd,12,SO
2013-10-01,/m/06vbd,2,SO
2013-11-01,/m/06vbd,3,SO
2013-12-01,/m/06vbd,6,SO
2014-01-01,/m/06vbd,4,SO
2014-02-01,/m/06vbd,4,SO
2014-03-01,/m/06vbd,3,SO
2014-04-01,/m/06vbd,0,SO
2014-05-01,/m/06vbd,4,SO
2014-06-01,/m/06vbd,0,SO
2014-07-01,/m/06vbd,3,SO
2014-08-01,/m/06vbd,1,SO
2014-09-01,/m/06vbd,4,SO
2014-10-01,/m/06vbd,5,SO
2014-11-01,/m/06vbd,4,SO
2014-12-01,/m/06vbd,2,SO
2015-01-01,/m/06vbd,2,SO
2015-02-01,/m/06vbd,3,SO
2015-03-01,/m/06vbd,5,SO
2015-04-01,/m/06vbd,3,SO
2015-05-01,/m/06vbd,3,SO
2015-06-01,/m/06vbd,4,SO
2015-07-01,/m/06vbd,2,SO
2015-08-01,/m/06vbd,3,SO
2015-09-01,/m/06vbd,4,SO
2015-10-01,/m/06vbd,5,SO
2015-11-01,/m/06vbd,6,SO
2015-12-01,/m/06vbd,4,SO
2016-01-01,/m/06vbd,4,SO
2016-02-01,/m/06vbd,4,SO
2016-03-01,/m/06vbd,2,SO
2016-04-01,/m/06vbd,4,SO
2016-05-01,/m/06vbd,4,SO
2016-06-01,/m/06vbd,2,SO
2016-07-01,/m/06vbd,4,SO
2016-08-01,/m/06vbd,4,SO
2016-09-01,/m/06vbd,3,SO
2016-10-01,/m/06vbd,3,SO
2016-11-01,/m/06vbd,3,SO
2016-12-01,/m/06vbd,6,SO
2017-01-01,/m/06vbd,3,SO
2017-02-01,/m/06vbd,2,SO
2017-03-01,/m/06vbd,3,SO
2017-04-01,/m/06vbd,4,SO
2017-05-01,/m/06vbd,2,SO
2017-06-01,/m/06vbd,3,SO
2017-07-01,/m/06vbd,2,SO
2017-08-01,/m/06vbd,2,SO
2017-09-01,/m/06vbd,3,SO
2017-10-01,/m/06vbd,3,SO
2017-11-01,/m/06vbd,5,SO
2017-12-01,/m/06vbd,1,SO
2018-01-01,/m/06vbd,5,SO
2018-02-01,/m/06vbd,5,SO
2018-03-01,/m/06vbd,7,SO
2018-04-01,/m/06vbd,5,SO
2018-05-01,/m/06vbd,2,SO
2018-06-01,/m/06vbd,3,SO
2018-07-01,/m/06vbd,2,SO
2018-08-01,/m/06vbd,3,SO
2018-09-01,/m/06vbd,3,SO
2018-10-01,/m/06vbd,3,SO
2018-11-01,/m/06vbd,2,SO
2018-12-01,/m/06vbd,5,SO
2019-01-01,/m/06vbd,3,SO
2019-02-01,/m/06vbd,3,SO
2019-03-01,/m/06vbd,1,SO
2019-04-01,/m/06vbd,1,SO
2019-05-01,/m/06vbd,2,SO
2019-06-01,/m/06vbd,0,SO
2019-07-01,/m/06vbd,1,SO
2019-08-01,/m/06vbd,3,SO
2019-09-01,/m/06vbd,2,SO
2019-10-01,/m/06vbd,4,SO
2019-11-01,/m/06vbd,2,SO
2019-12-01,/m/06vbd,3,SO
2020-01-01,/m/06vbd,2,SO
2020-02-01,/m/06vbd,3,SO
2020-03-01,/m/06vbd,5,SO
2020-04-01,/m/06vbd,2,SO
2020-05-01,/m/06vbd,2,SO
2020-06-01,/m/06vbd,3,SO
2020-07-01,/m/06vbd,3,SO
2020-08-01,/m/06vbd,2,SO
2020-09-01,/m/06vbd,2,SO
2020-10-01,/m/06vbd,1,SO
2020-11-01,/m/06vbd,2,SO
2020-12-01,/m/06vbd,2,SO
2021-01-01,/m/06vbd,2,SO
2021-02-01,/m/06vbd,2,SO
2021-03-01,/m/06vbd,1,SO
2021-04-01,/m/06vbd,4,SO
2021-05-01,/m/06vbd,2,SO
2021-06-01,/m/06vbd,1,SO
2021-07-01,/m/06vbd,2,SO
2021-08-01,/m/06vbd,1,SO
2021-09-01,/m/06vbd,1,SO
2021-10-01,/m/06vbd,1,SO
2021-11-01,/m/06vbd,1,SO
2021-12-01,/m/06vbd,1,SO
2022-01-01,/m/06vbd,1,SO
2022-02-01,/m/06vbd,2,SO
2022-03-01,/m/06vbd,2,SO
2022-04-01,/m/06vbd,1,SO
2022-05-01,/m/06vbd,1,SO
2022-06-01,/m/06vbd,2,SO
2022-07-01,/m/06vbd,2,SO
2022-08-01,/m/06vbd,2,SO
2022-09-01,/m/06vbd,2,SO
2022-10-01,/m/06vbd,1,SO
2022-11-01,/m/06vbd,2,SO
2022-12-01,/m/06vbd,2,SO
2023-01-01,/m/06vbd,2,SO
2005-01-01,/m/01znc_,0,SO
2005-02-01,/m/01znc_,0,SO
2005-03-01,/m/01znc_,0,SO
2005-04-01,/m/01znc_,44,SO
2005-05-01,/m/01znc_,100,SO
2005-06-01,/m/01znc_,0,SO
2005-07-01,/m/01znc_,0,SO
2005-08-01,/m/01znc_,0,SO
2005-09-01,/m/01znc_,0,SO
2005-10-01,/m/01znc_,0,SO
2005-11-01,/m/01znc_,0,SO
2005-12-01,/m/01znc_,0,SO
2006-01-01,/m/01znc_,0,SO
2006-02-01,/m/01znc_,0,SO
2006-03-01,/m/01znc_,0,SO
2006-04-01,/m/01znc_,0,SO
2006-05-01,/m/01znc_,30,SO
2006-06-01,/m/01znc_,0,SO
2006-07-01,/m/01znc_,0,SO
2006-08-01,/m/01znc_,0,SO
2006-09-01,/m/01znc_,0,SO
2006-10-01,/m/01znc_,0,SO
2006-11-01,/m/01znc_,0,SO
2006-12-01,/m/01znc_,22,SO
2007-01-01,/m/01znc_,26,SO
2007-02-01,/m/01znc_,0,SO
2007-03-01,/m/01znc_,34,SO
2007-04-01,/m/01znc_,0,SO
2007-05-01,/m/01znc_,0,SO
2007-06-01,/m/01znc_,0,SO
2007-07-01,/m/01znc_,0,SO
2007-08-01,/m/01znc_,0,SO
2007-09-01,/m/01znc_,0,SO
2007-10-01,/m/01znc_,0,SO
2007-11-01,/m/01znc_,0,SO
2007-12-01,/m/01znc_,0,SO
2008-01-01,/m/01znc_,0,SO
2008-02-01,/m/01znc_,0,SO
2008-03-01,/m/01znc_,0,SO
2008-04-01,/m/01znc_,0,SO
2008-05-01,/m/01znc_,0,SO
2008-06-01,/m/01znc_,0,SO
2008-07-01,/m/01znc_,0,SO
2008-08-01,/m/01znc_,0,SO
2008-09-01,/m/01znc_,16,SO
2008-10-01,/m/01znc_,0,SO
2008-11-01,/m/01znc_,0,SO
2008-12-01,/m/01znc_,0,SO
2009-01-01,/m/01znc_,15,SO
2009-02-01,/m/01znc_,0,SO
2009-03-01,/m/01znc_,0,SO
2009-04-01,/m/01znc_,24,SO
2009-05-01,/m/01znc_,0,SO
2009-06-01,/m/01znc_,0,SO
2009-07-01,/m/01znc_,42,SO
2009-08-01,/m/01znc_,58,SO
2009-09-01,/m/01znc_,0,SO
2009-10-01,/m/01znc_,51,SO
2009-11-01,/m/01znc_,0,SO
2009-12-01,/m/01znc_,0,SO
2010-01-01,/m/01znc_,0,SO
2010-02-01,/m/01znc_,0,SO
2010-03-01,/m/01znc_,21,SO
2010-04-01,/m/01znc_,44,SO
2010-05-01,/m/01znc_,0,SO
2010-06-01,/m/01znc_,26,SO
2010-07-01,/m/01znc_,0,SO
2010-08-01,/m/01znc_,0,SO
2010-09-01,/m/01znc_,35,SO
2010-10-01,/m/01znc_,0,SO
2010-11-01,/m/01znc_,0,SO
2010-12-01,/m/01znc_,0,SO
2011-01-01,/m/01znc_,0,SO
2011-02-01,/m/01znc_,0,SO
2011-03-01,/m/01znc_,0,SO
2011-04-01,/m/01znc_,0,SO
2011-05-01,/m/01znc_,0,SO
2011-06-01,/m/01znc_,0,SO
2011-07-01,/m/01znc_,7,SO
2011-08-01,/m/01znc_,8,SO
2011-09-01,/m/01znc_,15,SO
2011-10-01,/m/01znc_,6,SO
2011-11-01,/m/01znc_,9,SO
2011-12-01,/m/01znc_,6,SO
2012-01-01,/m/01znc_,6,SO
2012-02-01,/m/01znc_,7,SO
2012-03-01,/m/01znc_,10,SO
2012-04-01,/m/01znc_,5,SO
2012-05-01,/m/01znc_,8,SO
2012-06-01,/m/01znc_,8,SO
2012-07-01,/m/01znc_,7,SO
2012-08-01,/m/01znc_,5,SO
2012-09-01,/m/01znc_,4,SO
2012-10-01,/m/01znc_,8,SO
2012-11-01,/m/01znc_,5,SO
2012-12-01,/m/01znc_,6,SO
2013-01-01,/m/01znc_,7,SO
2013-02-01,/m/01znc_,7,SO
2013-03-01,/m/01znc_,15,SO
2013-04-01,/m/01znc_,8,SO
2013-05-01,/m/01znc_,13,SO
2013-06-01,/m/01znc_,5,SO
2013-07-01,/m/01znc_,6,SO
2013-08-01,/m/01znc_,7,SO
2013-09-01,/m/01znc_,5,SO
2013-10-01,/m/01znc_,8,SO
2013-11-01,/m/01znc_,6,SO
2013-12-01,/m/01znc_,5,SO
2014-01-01,/m/01znc_,5,SO
2014-02-01,/m/01znc_,9,SO
2014-03-01,/m/01znc_,7,SO
2014-04-01,/m/01znc_,6,SO
2014-05-01,/m/01znc_,7,SO
2014-06-01,/m/01znc_,7,SO
2014-07-01,/m/01znc_,9,SO
2014-08-01,/m/01znc_,8,SO
2014-09-01,/m/01znc_,6,SO
2014-10-01,/m/01znc_,7,SO
2014-11-01,/m/01znc_,4,SO
2014-12-01,/m/01znc_,8,SO
2015-01-01,/m/01znc_,7,SO
2015-02-01,/m/01znc_,13,SO
2015-03-01,/m/01znc_,13,SO
2015-04-01,/m/01znc_,7,SO
2015-05-01,/m/01znc_,7,SO
2015-06-01,/m/01znc_,11,SO
2015-07-01,/m/01znc_,6,SO
2015-08-01,/m/01znc_,7,SO
2015-09-01,/m/01znc_,6,SO
2015-10-01,/m/01znc_,8,SO
2015-11-01,/m/01znc_,10,SO
2015-12-01,/m/01znc_,8,SO
2016-01-01,/m/01znc_,6,SO
2016-02-01,/m/01znc_,7,SO
2016-03-01,/m/01znc_,12,SO
2016-04-01,/m/01znc_,6,SO
2016-05-01,/m/01znc_,7,SO
2016-06-01,/m/01znc_,10,SO
2016-07-01,/m/01znc_,17,SO
2016-08-01,/m/01znc_,8,SO
2016-09-01,/m/01znc_,7,SO
2016-10-01,/m/01znc_,7,SO
2016-11-01,/m/01znc_,7,SO
2016-12-01,/m/01znc_,8,SO
2017-01-01,/m/01znc_,7,SO
2017-02-01,/m/01znc_,6,SO
2017-03-01,/m/01znc_,6,SO
2017-04-01,/m/01znc_,7,SO
2017-05-01,/m/01znc_,7,SO
2017-06-01,/m/01znc_,6,SO
2017-07-01,/m/01znc_,7,SO
2017-08-01,/m/01znc_,7,SO
2017-09-01,/m/01znc_,10,SO
2017-10-01,/m/01znc_,11,SO
2017-11-01,/m/01znc_,9,SO
2017-12-01,/m/01znc_,8,SO
2018-01-01,/m/01znc_,9,SO
2018-02-01,/m/01znc_,10,SO
2018-03-01,/m/01znc_,11,SO
2018-04-01,/m/01znc_,11,SO
2018-05-01,/m/01znc_,10,SO
2018-06-01,/m/01znc_,11,SO
2018-07-01,/m/01znc_,9,SO
2018-08-01,/m/01znc_,15,SO
2018-09-01,/m/01znc_,10,SO
2018-10-01,/m/01znc_,12,SO
2018-11-01,/m/01znc_,9,SO
2018-12-01,/m/01znc_,9,SO
2019-01-01,/m/01znc_,13,SO
2019-02-01,/m/01znc_,12,SO
2019-03-01,/m/01znc_,11,SO
2019-04-01,/m/01znc_,12,SO
2019-05-01,/m/01znc_,12,SO
2019-06-01,/m/01znc_,12,SO
2019-07-01,/m/01znc_,11,SO
2019-08-01,/m/01znc_,11,SO
2019-09-01,/m/01znc_,12,SO
2019-10-01,/m/01znc_,14,SO
2019-11-01,/m/01znc_,10,SO
2019-12-01,/m/01znc_,10,SO
2020-01-01,/m/01znc_,12,SO
2020-02-01,/m/01znc_,12,SO
2020-03-01,/m/01znc_,12,SO
2020-04-01,/m/01znc_,11,SO
2020-05-01,/m/01znc_,12,SO
2020-06-01,/m/01znc_,12,SO
2020-07-01,/m/01znc_,14,SO
2020-08-01,/m/01znc_,12,SO
2020-09-01,/m/01znc_,14,SO
2020-10-01,/m/01znc_,14,SO
2020-11-01,/m/01znc_,14,SO
2020-12-01,/m/01znc_,12,SO
2021-01-01,/m/01znc_,13,SO
2021-02-01,/m/01znc_,12,SO
2021-03-01,/m/01znc_,11,SO
2021-04-01,/m/01znc_,12,SO
2021-05-01,/m/01znc_,12,SO
2021-06-01,/m/01znc_,15,SO
2021-07-01,/m/01znc_,12,SO
2021-08-01,/m/01znc_,13,SO
2021-09-01,/m/01znc_,10,SO
2021-10-01,/m/01znc_,9,SO
2021-11-01,/m/01znc_,9,SO
2021-12-01,/m/01znc_,10,SO
2022-01-01,/m/01znc_,10,SO
2022-02-01,/m/01znc_,10,SO
2022-03-01,/m/01znc_,9,SO
2022-04-01,/m/01znc_,9,SO
2022-05-01,/m/01znc_,8,SO
2022-06-01,/m/01znc_,10,SO
2022-07-01,/m/01znc_,9,SO
2022-08-01,/m/01znc_,8,SO
2022-09-01,/m/01znc_,7,SO
2022-10-01,/m/01znc_,6,SO
2022-11-01,/m/01znc_,8,SO
2022-12-01,/m/01znc_,6,SO
2023-01-01,/m/01znc_,7,SO
2005-01-01,/m/07ssc,0,SO
2005-02-01,/m/07ssc,0,SO
2005-03-01,/m/07ssc,47,SO
2005-04-01,/m/07ssc,44,SO
2005-05-01,/m/07ssc,0,SO
2005-06-01,/m/07ssc,0,SO
2005-07-01,/m/07ssc,0,SO
2005-08-01,/m/07ssc,0,SO
2005-09-01,/m/07ssc,100,SO
2005-10-01,/m/07ssc,0,SO
2005-11-01,/m/07ssc,78,SO
2005-12-01,/m/07ssc,0,SO
2006-01-01,/m/07ssc,23,SO
2006-02-01,/m/07ssc,47,SO
2006-03-01,/m/07ssc,49,SO
2006-04-01,/m/07ssc,72,SO
2006-05-01,/m/07ssc,58,SO
2006-06-01,/m/07ssc,65,SO
2006-07-01,/m/07ssc,0,SO
2006-08-01,/m/07ssc,26,SO
2006-09-01,/m/07ssc,0,SO
2006-10-01,/m/07ssc,36,SO
2006-11-01,/m/07ssc,0,SO
2006-12-01,/m/07ssc,19,SO
2007-01-01,/m/07ssc,23,SO
2007-02-01,/m/07ssc,25,SO
2007-03-01,/m/07ssc,0,SO
2007-04-01,/m/07ssc,28,SO
2007-05-01,/m/07ssc,0,SO
2007-06-01,/m/07ssc,57,SO
2007-07-01,/m/07ssc,30,SO
2007-08-01,/m/07ssc,21,SO
2007-09-01,/m/07ssc,0,SO
2007-10-01,/m/07ssc,19,SO
2007-11-01,/m/07ssc,19,SO
2007-12-01,/m/07ssc,0,SO
2008-01-01,/m/07ssc,0,SO
2008-02-01,/m/07ssc,29,SO
2008-03-01,/m/07ssc,26,SO
2008-04-01,/m/07ssc,0,SO
2008-05-01,/m/07ssc,43,SO
2008-06-01,/m/07ssc,0,SO
2008-07-01,/m/07ssc,43,SO
2008-08-01,/m/07ssc,32,SO
2008-09-01,/m/07ssc,24,SO
2008-10-01,/m/07ssc,0,SO
2008-11-01,/m/07ssc,0,SO
2008-12-01,/m/07ssc,0,SO
2009-01-01,/m/07ssc,0,SO
2009-02-01,/m/07ssc,28,SO
2009-03-01,/m/07ssc,0,SO
2009-04-01,/m/07ssc,32,SO
2009-05-01,/m/07ssc,21,SO
2009-06-01,/m/07ssc,0,SO
2009-07-01,/m/07ssc,0,SO
2009-08-01,/m/07ssc,39,SO
2009-09-01,/m/07ssc,61,SO
2009-10-01,/m/07ssc,0,SO
2009-11-01,/m/07ssc,0,SO
2009-12-01,/m/07ssc,37,SO
2010-01-01,/m/07ssc,0,SO
2010-02-01,/m/07ssc,0,SO
2010-03-01,/m/07ssc,28,SO
2010-04-01,/m/07ssc,37,SO
2010-05-01,/m/07ssc,64,SO
2010-06-01,/m/07ssc,0,SO
2010-07-01,/m/07ssc,0,SO
2010-08-01,/m/07ssc,0,SO
2010-09-01,/m/07ssc,0,SO
2010-10-01,/m/07ssc,0,SO
2010-11-01,/m/07ssc,0,SO
2010-12-01,/m/07ssc,95,SO
2011-01-01,/m/07ssc,12,SO
2011-02-01,/m/07ssc,16,SO
2011-03-01,/m/07ssc,25,SO
2011-04-01,/m/07ssc,14,SO
2011-05-01,/m/07ssc,28,SO
2011-06-01,/m/07ssc,0,SO
2011-07-01,/m/07ssc,11,SO
2011-08-01,/m/07ssc,10,SO
2011-09-01,/m/07ssc,16,SO
2011-10-01,/m/07ssc,13,SO
2011-11-01,/m/07ssc,21,SO
2011-12-01,/m/07ssc,18,SO
2012-01-01,/m/07ssc,24,SO
2012-02-01,/m/07ssc,26,SO
2012-03-01,/m/07ssc,14,SO
2012-04-01,/m/07ssc,13,SO
2012-05-01,/m/07ssc,15,SO
2012-06-01,/m/07ssc,10,SO
2012-07-01,/m/07ssc,14,SO
2012-08-01,/m/07ssc,14,SO
2012-09-01,/m/07ssc,12,SO
2012-10-01,/m/07ssc,12,SO
2012-11-01,/m/07ssc,11,SO
2012-12-01,/m/07ssc,15,SO
2013-01-01,/m/07ssc,15,SO
2013-02-01,/m/07ssc,14,SO
2013-03-01,/m/07ssc,7,SO
2013-04-01,/m/07ssc,15,SO
2013-05-01,/m/07ssc,15,SO
2013-06-01,/m/07ssc,10,SO
2013-07-01,/m/07ssc,14,SO
2013-08-01,/m/07ssc,13,SO
2013-09-01,/m/07ssc,15,SO
2013-10-01,/m/07ssc,14,SO
2013-11-01,/m/07ssc,11,SO
2013-12-01,/m/07ssc,11,SO
2014-01-01,/m/07ssc,12,SO
2014-02-01,/m/07ssc,10,SO
2014-03-01,/m/07ssc,19,SO
2014-04-01,/m/07ssc,12,SO
2014-05-01,/m/07ssc,10,SO
2014-06-01,/m/07ssc,13,SO
2014-07-01,/m/07ssc,13,SO
2014-08-01,/m/07ssc,10,SO
2014-09-01,/m/07ssc,12,SO
2014-10-01,/m/07ssc,8,SO
2014-11-01,/m/07ssc,7,SO
2014-12-01,/m/07ssc,8,SO
2015-01-01,/m/07ssc,11,SO
2015-02-01,/m/07ssc,9,SO
2015-03-01,/m/07ssc,12,SO
2015-04-01,/m/07ssc,9,SO
2015-05-01,/m/07ssc,13,SO
2015-06-01,/m/07ssc,10,SO
2015-07-01,/m/07ssc,12,SO
2015-08-01,/m/07ssc,13,SO
2015-09-01,/m/07ssc,11,SO
2015-10-01,/m/07ssc,11,SO
2015-11-01,/m/07ssc,11,SO
2015-12-01,/m/07ssc,11,SO
2016-01-01,/m/07ssc,9,SO
2016-02-01,/m/07ssc,9,SO
2016-03-01,/m/07ssc,8,SO
2016-04-01,/m/07ssc,8,SO
2016-05-01,/m/07ssc,7,SO
2016-06-01,/m/07ssc,14,SO
2016-07-01,/m/07ssc,11,SO
2016-08-01,/m/07ssc,11,SO
2016-09-01,/m/07ssc,10,SO
2016-10-01,/m/07ssc,9,SO
2016-11-01,/m/07ssc,7,SO
2016-12-01,/m/07ssc,7,SO
2017-01-01,/m/07ssc,8,SO
2017-02-01,/m/07ssc,9,SO
2017-03-01,/m/07ssc,9,SO
2017-04-01,/m/07ssc,9,SO
2017-05-01,/m/07ssc,8,SO
2017-06-01,/m/07ssc,9,SO
2017-07-01,/m/07ssc,7,SO
2017-08-01,/m/07ssc,10,SO
2017-09-01,/m/07ssc,10,SO
2017-10-01,/m/07ssc,9,SO
2017-11-01,/m/07ssc,12,SO
2017-12-01,/m/07ssc,11,SO
2018-01-01,/m/07ssc,11,SO
2018-02-01,/m/07ssc,10,SO
2018-03-01,/m/07ssc,10,SO
2018-04-01,/m/07ssc,10,SO
2018-05-01,/m/07ssc,10,SO
2018-06-01,/m/07ssc,9,SO
2018-07-01,/m/07ssc,10,SO
2018-08-01,/m/07ssc,12,SO
2018-09-01,/m/07ssc,11,SO
2018-10-01,/m/07ssc,9,SO
2018-11-01,/m/07ssc,9,SO
2018-12-01,/m/07ssc,9,SO
2019-01-01,/m/07ssc,9,SO
2019-02-01,/m/07ssc,10,SO
2019-03-01,/m/07ssc,9,SO
2019-04-01,/m/07ssc,11,SO
2019-05-01,/m/07ssc,13,SO
2019-06-01,/m/07ssc,10,SO
2019-07-01,/m/07ssc,11,SO
2019-08-01,/m/07ssc,11,SO
2019-09-01,/m/07ssc,9,SO
2019-10-01,/m/07ssc,11,SO
2019-11-01,/m/07ssc,9,SO
2019-12-01,/m/07ssc,11,SO
2020-01-01,/m/07ssc,8,SO
2020-02-01,/m/07ssc,11,SO
2020-03-01,/m/07ssc,12,SO
2020-04-01,/m/07ssc,13,SO
2020-05-01,/m/07ssc,13,SO
2020-06-01,/m/07ssc,10,SO
2020-07-01,/m/07ssc,9,SO
2020-08-01,/m/07ssc,10,SO
2020-09-01,/m/07ssc,10,SO
2020-10-01,/m/07ssc,9,SO
2020-11-01,/m/07ssc,10,SO
2020-12-01,/m/07ssc,8,SO
2021-01-01,/m/07ssc,12,SO
2021-02-01,/m/07ssc,11,SO
2021-03-01,/m/07ssc,12,SO
2021-04-01,/m/07ssc,11,SO
2021-05-01,/m/07ssc,11,SO
2021-06-01,/m/07ssc,13,SO
2021-07-01,/m/07ssc,12,SO
2021-08-01,/m/07ssc,15,SO
2021-09-01,/m/07ssc,11,SO
2021-10-01,/m/07ssc,10,SO
2021-11-01,/m/07ssc,10,SO
2021-12-01,/m/07ssc,8,SO
2022-01-01,/m/07ssc,12,SO
2022-02-01,/m/07ssc,12,SO
2022-03-01,/m/07ssc,11,SO
2022-04-01,/m/07ssc,11,SO
2022-05-01,/m/07ssc,9,SO
2022-06-01,/m/07ssc,11,SO
2022-07-01,/m/07ssc,11,SO
2022-08-01,/m/07ssc,10,SO
2022-09-01,/m/07ssc,11,SO
2022-10-01,/m/07ssc,10,SO
2022-11-01,/m/07ssc,9,SO
2022-12-01,/m/07ssc,9,SO
2023-01-01,/m/07ssc,9,SO
2005-01-01,/m/09c7w0,31,SO
2005-02-01,/m/09c7w0,0,SO
2005-03-01,/m/09c7w0,93,SO
2005-04-01,/m/09c7w0,0,SO
2005-05-01,/m/09c7w0,53,SO
2005-06-01,/m/09c7w0,80,SO
2005-07-01,/m/09c7w0,25,SO
2005-08-01,/m/09c7w0,0,SO
2005-09-01,/m/09c7w0,100,SO
2005-10-01,/m/09c7w0,29,SO
2005-11-01,/m/09c7w0,0,SO
2005-12-01,/m/09c7w0,25,SO
2006-01-01,/m/09c7w0,0,SO
2006-02-01,/m/09c7w0,28,SO
2006-03-01,/m/09c7w0,45,SO
2006-04-01,/m/09c7w0,15,SO
2006-05-01,/m/09c7w0,41,SO
2006-06-01,/m/09c7w0,19,SO
2006-07-01,/m/09c7w0,26,SO
2006-08-01,/m/09c7w0,0,SO
2006-09-01,/m/09c7w0,27,SO
2006-10-01,/m/09c7w0,36,SO
2006-11-01,/m/09c7w0,24,SO
2006-12-01,/m/09c7w0,26,SO
2007-01-01,/m/09c7w0,27,SO
2007-02-01,/m/09c7w0,23,SO
2007-03-01,/m/09c7w0,34,SO
2007-04-01,/m/09c7w0,0,SO
2007-05-01,/m/09c7w0,16,SO
2007-06-01,/m/09c7w0,25,SO
2007-07-01,/m/09c7w0,14,SO
2007-08-01,/m/09c7w0,39,SO
2007-09-01,/m/09c7w0,0,SO
2007-10-01,/m/09c7w0,11,SO
2007-11-01,/m/09c7w0,29,SO
2007-12-01,/m/09c7w0,12,SO
2008-01-01,/m/09c7w0,21,SO
2008-02-01,/m/09c7w0,19,SO
2008-03-01,/m/09c7w0,33,SO
2008-04-01,/m/09c7w0,22,SO
2008-05-01,/m/09c7w0,15,SO
2008-06-01,/m/09c7w0,24,SO
2008-07-01,/m/09c7w0,21,SO
2008-08-01,/m/09c7w0,14,SO
2008-09-01,/m/09c7w0,20,SO
2008-10-01,/m/09c7w0,20,SO
2008-11-01,/m/09c7w0,14,SO
2008-12-01,/m/09c7w0,29,SO
2009-01-01,/m/09c7w0,26,SO
2009-02-01,/m/09c7w0,19,SO
2009-03-01,/m/09c7w0,16,SO
2009-04-01,/m/09c7w0,0,SO
2009-05-01,/m/09c7w0,40,SO
2009-06-01,/m/09c7w0,0,SO
2009-07-01,/m/09c7w0,20,SO
2009-08-01,/m/09c7w0,0,SO
2009-09-01,/m/09c7w0,19,SO
2009-10-01,/m/09c7w0,0,SO
2009-11-01,/m/09c7w0,0,SO
2009-12-01,/m/09c7w0,0,SO
2010-01-01,/m/09c7w0,0,SO
2010-02-01,/m/09c7w0,0,SO
2010-03-01,/m/09c7w0,22,SO
2010-04-01,/m/09c7w0,26,SO
2010-05-01,/m/09c7w0,0,SO
2010-06-01,/m/09c7w0,30,SO
2010-07-01,/m/09c7w0,0,SO
2010-08-01,/m/09c7w0,13,SO
2010-09-01,/m/09c7w0,16,SO
2010-10-01,/m/09c7w0,17,SO
2010-11-01,/m/09c7w0,0,SO
2010-12-01,/m/09c7w0,0,SO
2011-01-01,/m/09c7w0,8,SO
2011-02-01,/m/09c7w0,9,SO
2011-03-01,/m/09c7w0,9,SO
2011-04-01,/m/09c7w0,8,SO
2011-05-01,/m/09c7w0,10,SO
2011-06-01,/m/09c7w0,22,SO
2011-07-01,/m/09c7w0,17,SO
2011-08-01,/m/09c7w0,21,SO
2011-09-01,/m/09c7w0,8,SO
2011-10-01,/m/09c7w0,17,SO
2011-11-01,/m/09c7w0,14,SO
2011-12-01,/m/09c7w0,19,SO
2012-01-01,/m/09c7w0,12,SO
2012-02-01,/m/09c7w0,12,SO
2012-03-01,/m/09c7w0,13,SO
2012-04-01,/m/09c7w0,12,SO
2012-05-01,/m/09c7w0,12,SO
2012-06-01,/m/09c7w0,10,SO
2012-07-01,/m/09c7w0,11,SO
2012-08-01,/m/09c7w0,10,SO
2012-09-01,/m/09c7w0,11,SO
2012-10-01,/m/09c7w0,11,SO
2012-11-01,/m/09c7w0,9,SO
2012-12-01,/m/09c7w0,9,SO
2013-01-01,/m/09c7w0,9,SO
2013-02-01,/m/09c7w0,12,SO
2013-03-01,/m/09c7w0,12,SO
2013-04-01,/m/09c7w0,11,SO
2013-05-01,/m/09c7w0,10,SO
2013-06-01,/m/09c7w0,12,SO
2013-07-01,/m/09c7w0,13,SO
2013-08-01,/m/09c7w0,10,SO
2013-09-01,/m/09c7w0,10,SO
2013-10-01,/m/09c7w0,11,SO
